Ê±¼ä,15min½»Í¨Á¿,15minÉÏĞĞÍâ²à³µµÀËÙ¶È¾ùÖµ,15minÉÏĞĞÍâ²à³µµÀËÙ¶È±ê×¼²î,15minÉÏĞĞÖĞ¼ä³µµÀËÙ¶È¾ùÖµ,15minÉÏĞĞÖĞ¼ä³µµÀËÙ¶È±ê×¼²î,15minÉÏĞĞÄÚ²à³µµÀËÙ¶È¾ùÖµ,15minÉÏĞĞÄÚ²à³µµÀËÙ¶È±ê×¼²î,15minÏÂĞĞÄÚ²à³µµÀËÙ¶È¾ùÖµ,15minÏÂĞĞÄÚ²à³µµÀËÙ¶È±ê×¼²î,15minÏÂĞĞÖĞ¼ä³µµÀËÙ¶È¾ùÖµ,15minÏÂĞĞÖĞ¼ä³µµÀËÙ¶È±ê×¼²î,15minÏÂĞĞÍâ²à³µµÀËÙ¶È¾ùÖµ,15minÏÂĞĞÍâ²à³µµÀËÙ¶È±ê×¼²î,15minÉÏĞĞËÙ¶È¾ùÖµ,15minÉÏĞĞËÙ¶È±ê×¼²î,15minÏÂĞĞËÙ¶È¾ùÖµ,15minÏÂĞĞËÙ¶È±ê×¼²î,15min ÉÏĞĞ´óĞÍ³µÊıÁ¿,15min ÉÏĞĞÖĞĞÍ³µÊıÁ¿,15min ÉÏĞĞĞ¡ĞÍ³µÊıÁ¿,15min ÏÂĞĞ´óĞÍ³µÊıÁ¿,15min ÏÂĞĞÖĞĞÍ³µÊıÁ¿,15min ÏÂĞĞĞ¡ĞÍ³µÊıÁ¿,·ÖÖÓÄÜ¼û¶Èm,½µË®ÌìÆøÏÖÏó,ÆøÎÂ¡æ,Êª¶È%RH,Ë²Ê±·çËÙm/s,Ë²Ê±·çÏò¡ã,·ÖÖÓÄÚ¼«´ó·çËÙm/s,·ÖÖÓÄÚ¼«´ó·çÏò¡ã,2 minÆ½¾ù·çËÙm/s,2 minÆ½¾ù·çÏò¡ã,10 minÆ½¾ù·çËÙm/s,10 minÆ½¾ù·çÏò¡ã,ÆøÑ¹hPa,Â·ÃæÎÂ¶È¡æ,Â·Ãæ×´¿ö ,Ë®Ä¤ºñ¶Èmm,±ù²ãºñ¶Èmm,Ñ©²ãºñ¶Èmm,Êª»¬ÏµÊı
2020-05-07 09:30,46,94.38,15.527601231355732,108.19384615384615,23.54276159817788,103.38,16.84376442485468,nan,nan,-78.72000000000001,2.166656410232131,nan,nan,99.81209302325581,19.524636382063864,-78.72000000000001,2.166656410232131,1,14,28,1,2,0,[20000.0],[0.0],[28.1],[26.0],[4.6],[207.0],[4.6],[207.0],[3.9],[204.0],[4.8],[192.0],[786.2],[36.2],[1.0],[0.0],[0.0],[0.0],[0.82]
2020-05-07 09:45,53,86.08319999999999,16.5469472036385,111.9342857142857,17.931709230253745,106.67999999999999,26.4893035016023,nan,nan,-62.459999999999994,11.633348615080699,nan,nan,96.87200000000001,22.2211776465605,-62.459999999999994,11.633348615080699,0,18,27,0,4,4,[20000.0],[0.0],[28.2],[26.0],[4.2],[200.0],[4.2],[200.0],[4.0],[202.0],[4.8],[193.0],[786.3],[36.2],[1.0],[0.0],[0.0],[0.0],[0.82]
2020-05-07 10:00,27,91.728,19.239499369786106,116.55000000000001,14.073133979323872,nan,nan,-15.84,0.0,-75.29142857142857,4.0383710597624045,nan,nan,96.9536842105263,20.888509107698003,-67.86,20.021308648537435,0,11,8,0,4,4,[20000.0],[0.0],[28.1],[26.0],[2.9],[202.0],[2.9],[202.0],[4.3],[202.0],[4.6],[193.0],[786.3],[36.0],[1.0],[0.0],[0.0],[0.0],[0.82]
2020-05-07 10:15,56,88.47,20.652401797369716,107.8690909090909,22.746278598545405,110.16,22.578343606208144,nan,nan,-72.08,7.512762474616113,nan,nan,94.85617021276595,23.285340704308123,-72.08,7.512762474616113,0,16,31,0,4,5,[20000.0],[0.0],[28.1],[26.0],[4.6],[206.0],[4.6],[206.0],[4.4],[200.0],[4.3],[196.0],[786.3],[36.0],[1.0],[0.0],[0.0],[0.0],[0.82]
2020-05-07 10:30,48,88.70400000000001,17.464044892292275,106.11,14.743985214317059,97.11,17.977260636704358,nan,nan,-72.12,5.254712170994715,nan,nan,95.44,18.47372187730453,-72.12,5.254712170994715,1,15,20,0,5,7,[20000.0],[0.0],[28.0],[26.0],[4.9],[183.0],[4.9],[183.0],[4.5],[191.0],[4.4],[201.0],[786.4],[35.7],[1.0],[0.0],[0.0],[0.0],[0.82]
2020-05-07 10:45,42,89.33142857142859,21.76204522201206,102.89454545454545,16.447074547074468,91.8,16.60949126252818,nan,nan,-73.90285714285714,5.3490659112081405,nan,nan,93.80571428571427,20.76374674223104,-73.90285714285714,5.3490659112081405,0,9,26,0,4,3,[20000.0],[0.0],[28.0],[26.0],[4.5],[203.0],[4.5],[203.0],[4.9],[180.0],[4.7],[196.0],[786.4],[35.7],[1.0],[0.0],[0.0],[0.0],[0.82]
2020-05-07 11:00,38,98.32235294117648,21.9410310040912,106.26000000000003,18.041252728122846,101.33999999999999,14.955895158765992,nan,nan,-73.6,6.7969404881902555,nan,nan,100.58896551724138,20.139710360692977,-73.6,6.7969404881902555,1,9,19,0,4,5,[20000.0],[0.0],[28.0],[26.0],[4.3],[202.0],[4.3],[202.0],[4.7],[190.0],[4.7],[195.0],[786.4],[35.6],[1.0],[0.0],[0.0],[0.0],[0.82]
2020-05-07 11:15,38,93.87,22.68839130480608,109.2,15.135230424410455,nan,nan,nan,nan,-72.50399999999999,5.676596163194982,nan,nan,98.0509090909091,21.98775917912074,-72.50399999999999,5.676596163194982,0,10,23,0,2,3,[20000.0],[0.0],[27.9],[26.0],[4.4],[183.0],[4.4],[183.0],[5.0],[191.0],[4.9],[194.0],[786.3],[35.4],[1.0],[0.0],[0.0],[0.0],[0.82]
2020-05-07 11:30,43,88.63826086956522,16.556582206685345,107.41090909090909,21.515985370098228,97.056,12.363471357187674,nan,nan,-71.19,3.273576026305178,nan,nan,95.01230769230767,19.48548262517751,-71.19,3.273576026305178,0,13,26,0,1,3,[20000.0],[0.0],[27.9],[27.0],[3.5],[189.0],[3.5],[189.0],[4.9],[182.0],[4.8],[192.0],[786.3],[35.4],[1.0],[0.0],[0.0],[0.0],[0.82]
2020-05-07 11:45,37,83.6470588235294,17.413137624727955,117.12000000000002,16.54129378253104,73.08,0.0,nan,nan,-66.08571428571427,6.648821285746512,nan,nan,96.684,23.731925838414377,-66.08571428571427,6.648821285746512,0,12,18,0,4,3,[20000.0],[0.0],[27.9],[27.0],[3.2],[187.0],[3.2],[187.0],[3.8],[182.0],[4.7],[190.0],[786.4],[35.3],[1.0],[0.0],[0.0],[0.0],[0.82]
2020-05-07 12:00,42,79.5888,16.60655300054771,97.344,20.00654452922843,96.96,18.347839109824346,nan,nan,-75.06,9.22576826069244,nan,nan,85.63263157894738,19.585624922404392,-75.06,9.22576826069244,0,11,27,0,2,2,[20000.0],[0.0],[27.8],[27.0],[4.7],[203.0],[4.7],[203.0],[4.3],[195.0],[4.4],[188.0],[786.4],[35.1],[1.0],[0.0],[0.0],[0.0],[0.82]
2020-05-07 12:15,34,96.09230769230768,25.770515697011977,114.30000000000001,14.871892952815392,82.26,23.94,nan,nan,-67.37538461538462,13.840725089601237,nan,nan,99.97714285714285,25.03492287316472,-67.37538461538462,13.840725089601237,0,8,13,0,6,7,[20000.0],[0.0],[27.8],[27.0],[4.1],[214.0],[4.1],[214.0],[4.9],[202.0],[4.5],[190.0],[786.4],[35.1],[1.0],[0.0],[0.0],[0.0],[0.82]
2020-05-07 12:30,33,94.63999999999999,13.556754773912523,119.124,25.96268984523753,98.64,0.0,nan,nan,-67.41,9.14773742517788,nan,nan,103.22068965517241,21.912205059255417,-67.41,9.14773742517788,0,8,21,0,2,2,[20000.0],[0.0],[27.7],[27.0],[4.1],[188.0],[4.1],[188.0],[4.3],[204.0],[4.4],[193.0],[786.5],[35.0],[1.0],[0.0],[0.0],[0.0],[0.82]
2020-05-07 12:45,44,89.83058823529412,16.212991330697534,111.37846153846155,9.992127552115791,131.52,9.25012432348885,nan,nan,-72.75272727272727,8.850776125093716,nan,nan,102.10909090909091,19.304745273705237,-72.75272727272727,8.850776125093716,0,12,21,0,9,2,[20000.0],[0.0],[27.7],[27.0],[5.0],[185.0],[5.0],[185.0],[4.1],[196.0],[4.3],[193.0],[786.4],[35.0],[1.0],[0.0],[0.0],[0.0],[0.82]
2020-05-07 13:00,57,86.81142857142858,17.50527645235771,104.2690909090909,20.24530358763167,115.38,9.109138268793593,nan,nan,-70.81714285714285,3.75956575868511,nan,nan,92.93759999999999,20.152587780233087,-70.81714285714285,3.75956575868511,1,16,33,0,3,4,[20000.0],[0.0],[27.7],[27.0],[4.1],[205.0],[4.1],[205.0],[4.5],[186.0],[4.4],[192.0],[786.4],[34.9],[1.0],[0.0],[0.0],[0.0],[0.82]
2020-05-07 13:15,42,80.78399999999999,22.201932888827496,114.372,21.833962901864606,109.95428571428572,33.91315583627555,nan,nan,-72.28800000000001,7.354580613468046,nan,nan,95.38054054054052,29.422892534780146,-72.28800000000001,7.354580613468046,2,13,22,0,4,1,[20000.0],[0.0],[27.6],[27.0],[4.6],[214.0],[4.6],[214.0],[4.5],[196.0],[4.4],[192.0],[786.4],[34.8],[1.0],[0.0],[0.0],[0.0],[0.82]
2020-05-07 13:30,44,95.148,22.26654566833392,112.0725,16.12016264651198,122.4,0.0,nan,nan,-67.26857142857143,11.324566757492224,nan,nan,103.20324324324324,21.43412864014897,-67.26857142857143,11.324566757492224,0,12,25,0,5,2,[20000.0],[0.0],[27.5],[27.0],[4.1],[193.0],[4.1],[193.0],[4.3],[206.0],[4.2],[195.0],[786.4],[34.8],[1.0],[0.0],[0.0],[0.0],[0.82]
2020-05-07 13:45,63,87.26896551724137,17.703479171956975,109.03999999999999,24.03384280551073,68.4,4.32,nan,nan,-68.22,9.83338627911493,nan,nan,94.49632653061222,23.126865612015713,-68.22,9.83338627911493,0,14,35,0,6,8,[20000.0],[0.0],[27.5],[27.0],[4.3],[199.0],[4.3],[199.0],[4.6],[195.0],[4.4],[197.0],[786.5],[34.8],[1.0],[0.0],[0.0],[0.0],[0.82]
2020-05-07 14:00,46,90.705,19.29626842164049,108.36000000000001,13.2507388473247,109.62,5.92361376188556,nan,nan,-78.21000000000001,11.738360192122238,nan,nan,97.34210526315788,18.992128446708865,-78.21000000000001,11.738360192122238,0,14,24,0,5,3,[20000.0],[0.0],[27.6],[27.0],[3.6],[186.0],[3.6],[186.0],[4.6],[196.0],[4.5],[198.0],[786.5],[34.8],[1.0],[0.0],[0.0],[0.0],[0.82]
2020-05-07 14:15,55,89.6123076923077,23.571262214121326,109.17600000000002,15.624423957381598,104.61600000000001,19.663515046908575,nan,nan,-69.75999999999999,5.202460956124516,nan,nan,97.62260869565218,22.820595811562566,-69.75999999999999,5.202460956124516,0,16,30,0,5,4,[20000.0],[0.0],[27.5],[27.0],[4.3],[181.0],[4.3],[181.0],[3.9],[189.0],[4.3],[196.0],[786.5],[34.7],[1.0],[0.0],[0.0],[0.0],[0.82]
2020-05-07 14:30,67,92.5881081081081,20.19885330406465,118.61999999999999,8.633300974383191,95.52,25.31345887072725,nan,nan,-69.768,9.909878707633107,nan,nan,99.29052631578948,21.749005899528573,-69.768,9.909878707633107,1,21,35,0,8,2,[20000.0],[0.0],[27.5],[27.0],[4.3],[207.0],[4.3],[207.0],[3.9],[183.0],[4.3],[194.0],[786.5],[34.6],[1.0],[0.0],[0.0],[0.0],[0.82]
2020-05-07 14:45,54,96.52153846153846,19.075643691590614,116.1225,13.804937296127061,120.69,15.451456242050453,nan,nan,-69.84,4.728213193162929,nan,nan,105.44086956521738,19.93969776776828,-69.84,4.728213193162929,0,12,34,0,3,5,[20000.0],[0.0],[27.5],[27.0],[4.2],[187.0],[4.2],[187.0],[4.2],[192.0],[4.3],[193.0],[786.5],[34.6],[1.0],[0.0],[0.0],[0.0],[0.82]
2020-05-07 15:00,47,101.60000000000001,14.868167338310396,120.17647058823529,16.986433666892037,109.56,2.0645580640902272,nan,nan,-71.0,10.496780458788306,nan,nan,110.53894736842103,17.7090704961987,-71.0,10.496780458788306,0,9,29,0,5,4,[20000.0],[0.0],[27.5],[27.0],[4.6],[188.0],[4.6],[188.0],[4.2],[194.0],[4.3],[193.0],[786.5],[34.5],[1.0],[0.0],[0.0],[0.0],[0.82]
2020-05-07 15:15,58,94.608,20.35398103565983,109.62947368421052,17.24181376271809,120.17999999999999,12.653742529386315,nan,nan,-67.68,12.763510488889803,nan,nan,103.3848,20.652041278285303,-67.68,12.763510488889803,0,12,38,0,1,7,[20000.0],[0.0],[27.5],[27.0],[4.9],[183.0],[4.9],[183.0],[4.4],[184.0],[4.3],[193.0],[786.5],[34.5],[1.0],[0.0],[0.0],[0.0],[0.82]
2020-05-07 15:30,46,86.56363636363636,19.077754428904544,112.04307692307692,20.12344953783459,108.765,18.169693860932274,nan,nan,-66.84,10.745194274651343,nan,nan,98.3972093023256,22.759623809126037,-66.84,10.745194274651343,0,14,29,0,0,3,[20000.0],[0.0],[27.3],[27.0],[3.6],[186.0],[3.6],[186.0],[4.4],[201.0],[4.9],[188.0],[786.6],[34.0],[1.0],[0.0],[0.0],[0.0],[0.82]
2020-05-07 15:45,54,96.354,19.20500466024416,111.6,13.989138643962324,108.88,24.025253380557714,nan,nan,-70.335,7.22680946199635,nan,nan,104.4391304347826,19.921038019279905,-70.335,7.22680946199635,0,11,35,0,6,2,[20000.0],[0.0],[27.1],[27.0],[4.0],[207.0],[4.0],[207.0],[4.6],[198.0],[4.9],[195.0],[786.7],[33.5],[1.0],[0.0],[0.0],[0.0],[0.82]
2020-05-07 16:00,36,98.78823529411764,21.184135083565586,120.50181818181818,12.43489943533691,124.56,15.840000000000003,nan,nan,-66.83999999999999,11.517499728673751,nan,nan,108.46800000000002,21.241047431800535,-66.83999999999999,11.517499728673751,0,7,23,0,4,2,[20000.0],[0.0],[27.1],[27.0],[4.1],[181.0],[4.1],[181.0],[4.2],[203.0],[4.8],[195.0],[786.8],[33.5],[1.0],[0.0],[0.0],[0.0],[0.82]
2020-05-07 16:15,48,90.15999999999998,20.483905877542007,124.76842105263158,14.245850832013435,112.25999999999999,28.72070333400629,nan,nan,-73.44000000000001,5.609534740065348,nan,nan,108.53581395348837,25.300786478497123,-73.44000000000001,5.609534740065348,0,10,33,0,3,2,[20000.0],[0.0],[27.0],[27.0],[3.5],[193.0],[3.5],[193.0],[4.0],[191.0],[4.8],[193.0],[786.8],[33.4],[1.0],[0.0],[0.0],[0.0],[0.82]
2020-05-07 16:30,31,91.125,21.92414593547489,126.81,7.7687257642421645,122.58000000000001,6.660000000000004,nan,nan,-73.944,7.826502667219887,nan,nan,104.5246153846154,24.620287636695263,-73.944,7.826502667219887,1,6,19,0,3,2,[20000.0],[0.0],[27.0],[27.0],[3.8],[199.0],[3.8],[199.0],[3.7],[185.0],[4.8],[193.0],[786.8],[33.4],[1.0],[0.0],[0.0],[0.0],[0.82]
2020-05-07 16:45,45,87.68842105263157,22.699485100387516,109.11600000000001,11.633571420677313,104.85000000000001,23.901228001924924,nan,nan,-68.715,6.3036953447957815,nan,nan,97.19027027027028,22.851243326098817,-68.715,6.3036953447957815,0,6,31,0,5,3,[20000.0],[0.0],[27.0],[27.0],[4.2],[198.0],[4.2],[198.0],[3.6],[192.0],[4.6],[193.0],[786.8],[33.4],[1.0],[0.0],[0.0],[0.0],[0.82]
2020-05-07 17:00,47,87.1578947368421,16.988553291445626,114.72000000000001,16.951205266882944,103.8,30.163235900678824,nan,nan,-76.68,5.184499975889671,nan,nan,99.68108108108108,22.62886649461841,-76.68,5.184499975889671,0,15,22,0,6,4,[20000.0],[0.0],[26.9],[28.0],[4.5],[206.0],[4.5],[206.0],[4.0],[195.0],[4.3],[193.0],[786.8],[33.3],[1.0],[0.0],[0.0],[0.0],[0.82]
2020-05-07 17:15,54,92.89439999999999,18.697134342994918,111.76800000000001,13.132101735822793,110.46857142857142,12.8602282012317,nan,nan,-64.38857142857142,12.310027768996681,nan,nan,101.53531914893618,18.72529576519123,-64.38857142857142,12.310027768996681,1,11,35,0,3,4,[20000.0],[0.0],[26.8],[28.0],[4.8],[191.0],[4.8],[191.0],[4.8],[197.0],[4.4],[196.0],[786.8],[33.1],[1.0],[0.0],[0.0],[0.0],[0.82]
2020-05-07 17:30,52,83.14200000000001,15.965289724900076,112.42285714285717,15.688749120933505,114.01714285714286,23.39542184414092,nan,nan,-73.83272727272728,8.747676149499874,nan,nan,98.41170731707318,22.89504408003033,-73.83272727272728,8.747676149499874,1,9,31,0,4,7,[20000.0],[0.0],[26.4],[28.0],[4.2],[195.0],[4.2],[195.0],[5.0],[202.0],[5.0],[200.0],[787.0],[31.9],[1.0],[0.0],[0.0],[0.0],[0.82]
2020-05-07 17:45,53,93.915,20.556628493018984,117.96000000000001,13.19432605327002,119.04,7.013586814177175,nan,nan,-68.79272727272725,6.860560659449306,nan,nan,104.29714285714284,21.23553740736485,-68.79272727272725,6.860560659449306,1,5,36,0,5,6,[20000.0],[0.0],[26.3],[28.0],[4.8],[214.0],[4.8],[214.0],[4.8],[202.0],[4.9],[200.0],[787.0],[31.9],[1.0],[0.0],[0.0],[0.0],[0.82]
2020-05-07 18:00,46,90.08999999999999,17.815226633416707,116.96400000000001,14.364360897721832,101.22000000000001,26.666270830395465,nan,nan,-71.64,5.911751009641729,nan,nan,98.478,21.850687769495952,-71.64,5.911751009641729,1,12,27,0,2,4,[20000.0],[0.0],[26.2],[28.0],[4.8],[194.0],[4.8],[194.0],[4.9],[197.0],[4.7],[200.0],[787.1],[31.8],[1.0],[0.0],[0.0],[0.0],[0.82]
2020-05-07 18:15,46,89.805,18.37910158304807,122.24999999999999,17.240867147565403,102.0,25.716422768340077,nan,nan,-71.63999999999999,8.663539362507352,nan,nan,100.72615384615384,23.796500563176394,-71.63999999999999,8.663539362507352,1,14,24,0,5,2,[20000.0],[0.0],[26.1],[28.0],[4.7],[200.0],[4.7],[200.0],[4.6],[197.0],[4.8],[200.0],[787.2],[31.7],[1.0],[0.0],[0.0],[0.0],[0.82]
2020-05-07 18:30,50,85.7088,17.4025414971492,105.48,24.3534966688564,65.52,0.0,nan,nan,-66.45,7.297526978367396,nan,nan,91.42105263157895,22.092379704260697,-66.45,7.297526978367396,0,13,25,0,8,4,[20000.0],[0.0],[26.1],[28.0],[5.0],[194.0],[5.0],[194.0],[4.3],[197.0],[4.8],[200.0],[787.2],[31.7],[1.0],[0.0],[0.0],[0.0],[0.82]
2020-05-07 18:45,50,86.43375,18.898576955355658,96.345,18.17281417392474,95.58,9.144637773033988,nan,nan,-68.10000000000001,9.384007672631135,nan,nan,89.06727272727272,18.59913541045736,-68.10000000000001,9.384007672631135,1,15,28,0,2,4,[20000.0],[0.0],[26.2],[28.0],[4.3],[205.0],[4.3],[205.0],[4.8],[195.0],[4.8],[198.0],[787.2],[31.7],[1.0],[0.0],[0.0],[0.0],[0.82]
2020-05-07 19:00,47,92.04923076923076,22.08872544344685,115.965,20.686250868632523,114.72000000000001,5.9687184554140265,nan,nan,-69.22285714285714,8.300577801378328,nan,nan,100.23299999999999,23.077781327502,-69.22285714285714,8.300577801378328,0,16,24,0,4,3,[20000.0],[0.0],[26.1],[28.0],[3.9],[202.0],[3.9],[202.0],[4.5],[197.0],[4.8],[199.0],[787.2],[31.7],[1.0],[0.0],[0.0],[0.0],[0.82]
2020-05-07 19:15,46,93.31199999999998,19.162553483291315,110.16,17.791655779736054,131.76,5.399999999999999,nan,nan,-69.97090909090909,8.617159893381297,nan,nan,101.76685714285715,21.153926183562046,-69.97090909090909,8.617159893381297,0,9,26,0,7,4,[20000.0],[0.0],[26.1],[28.0],[3.0],[217.0],[3.0],[217.0],[4.0],[202.0],[4.6],[198.0],[787.2],[31.7],[1.0],[0.0],[0.0],[0.0],[0.82]
2020-05-07 19:30,34,82.728,19.86782564852027,107.0,23.473900400231745,72.0,6.480000000000004,nan,nan,-62.28,20.623947245859608,nan,nan,89.08258064516127,23.567579558442066,-62.28,20.623947245859608,1,11,19,0,2,1,[20000.0],[0.0],[26.1],[28.0],[5.0],[195.0],[5.0],[195.0],[3.5],[207.0],[4.4],[198.0],[787.2],[31.6],[1.0],[0.0],[0.0],[0.0],[0.82]
2020-05-07 19:45,24,88.52727272727272,19.80413780956306,112.824,10.777416387984646,112.86,29.9736484265763,nan,nan,-77.31,7.2643994934199485,nan,nan,99.46799999999999,23.89003507741251,-77.31,7.2643994934199485,0,5,15,0,2,2,[20000.0],[0.0],[26.1],[28.0],[5.0],[195.0],[5.0],[195.0],[4.1],[204.0],[4.4],[198.0],[787.2],[31.6],[1.0],[0.0],[0.0],[0.0],[0.82]
2020-05-07 20:00,33,79.71,7.778913805924319,113.48,12.6925489953752,110.97,24.755563011169833,nan,nan,-68.805,6.272780483964029,nan,nan,96.86880000000001,21.39088858743367,-68.805,6.272780483964029,1,7,17,0,2,6,[20000.0],[0.0],[26.1],[28.0],[4.7],[205.0],[4.7],[205.0],[4.9],[195.0],[4.4],[198.0],[787.2],[31.5],[1.0],[0.0],[0.0],[0.0],[0.82]
2020-05-07 20:15,42,81.39130434782606,13.659766152542842,110.21142857142858,14.76430002072705,104.04,23.96817890453924,nan,nan,-64.08,0.35999999999999943,nan,nan,93.17699999999999,20.41931416575983,-64.08,0.35999999999999943,0,14,26,0,1,1,[20000.0],[0.0],[26.1],[28.0],[4.5],[212.0],[4.5],[212.0],[4.8],[200.0],[4.4],[200.0],[787.2],[31.6],[1.0],[0.0],[0.0],[0.0],[0.82]
2020-05-07 20:30,32,77.4553846153846,12.238245610433784,112.03200000000001,14.239626961405975,92.16,0.0,nan,nan,-67.14,8.413917042614575,nan,nan,92.47500000000001,21.14656887062296,-67.14,8.413917042614575,0,7,17,0,3,5,[20000.0],[0.0],[26.1],[28.0],[4.9],[210.0],[4.9],[210.0],[5.0],[205.0],[4.6],[203.0],[787.2],[31.3],[1.0],[0.0],[0.0],[0.0],[0.82]
2020-05-07 20:45,37,82.55368421052631,19.059809523134582,110.52000000000001,20.064775104645452,105.48,0.0,nan,nan,-71.72999999999999,6.322459964286055,nan,nan,92.02344827586207,23.11115572929827,-71.72999999999999,6.322459964286055,1,8,20,0,6,2,[20000.0],[0.0],[26.1],[28.0],[4.7],[199.0],[4.7],[199.0],[4.9],[206.0],[4.7],[203.0],[787.3],[31.2],[1.0],[0.0],[0.0],[0.0],[0.82]
2020-05-07 21:00,37,90.86823529411765,18.569965705341996,110.60999999999999,16.02075840901423,132.84,15.840000000000003,nan,nan,-76.67999999999999,11.042086759304151,nan,nan,99.82666666666667,21.851165237172644,-76.67999999999999,11.042086759304151,0,10,17,0,3,7,[20000.0],[0.0],[26.0],[28.0],[4.9],[194.0],[4.9],[194.0],[4.8],[201.0],[4.9],[202.0],[787.3],[31.2],[1.0],[0.0],[0.0],[0.0],[0.82]
2020-05-07 21:15,29,83.04631578947368,13.70991044176911,101.97,12.040842993744253,120.6,0.0,nan,nan,-71.136,9.100526578171179,nan,nan,87.765,16.405687276063748,-71.136,9.100526578171179,0,12,12,0,3,2,[20000.0],[0.0],[26.0],[28.0],[3.6],[191.0],[3.6],[191.0],[4.7],[204.0],[5.0],[203.0],[787.3],[31.1],[1.0],[0.0],[0.0],[0.0],[0.82]
2020-05-07 21:30,29,80.29714285714284,16.685663405010487,91.224,21.524989756095124,62.64,0.0,nan,nan,-73.08,10.079999999999998,nan,nan,81.66666666666667,18.279090665444922,-73.08,10.079999999999998,0,16,11,0,0,2,[20000.0],[0.0],[25.825000000000003],[29.0],[4.575],[201.875],[4.575],[201.875],[4.6875],[202.875],[4.725],[202.0],[787.3499999999999],[30.762500000000003],[1.0],[0.0],[0.0],[0.0],[0.82]
2020-05-07 21:45,38,81.13090909090907,11.85048173516047,102.69,13.005856373188193,93.96000000000001,24.479999999999997,nan,nan,-73.92000000000002,5.501708825446874,nan,nan,87.32249999999999,16.261617193563495,-73.92000000000002,5.501708825446874,0,17,15,0,2,4,[20000.0],[0.0],[25.8],[29.0],[3.9800000000000004],[203.8],[3.9800000000000004],[203.8],[4.4799999999999995],[193.0],[4.74],[197.4],[787.48],[30.4],[1.0],[0.0],[0.0],[0.0],[0.82]
2020-05-07 22:00,32,78.49894736842106,13.00281017996407,114.03,20.139699600540226,158.4,0.0,nan,nan,-68.89500000000001,10.68984447969193,nan,nan,87.75,24.33691640286419,-68.89500000000001,10.68984447969193,0,9,15,0,3,5,[20000.0],[0.0],[25.74545454545455],[29.0],[4.045454545454546],[198.36363636363637],[4.045454545454546],[198.36363636363637],[4.163636363636363],[202.9090909090909],[4.445454545454544],[202.45454545454547],[787.5181818181819],[29.927272727272726],[1.0],[0.0],[0.0],[0.0],[0.82]
2020-05-07 22:15,38,76.96799999999999,12.097607036104286,105.54,22.58495959704157,70.2,0.0,nan,nan,-65.52,5.710698094565387,nan,nan,83.06666666666666,19.17488171772877,-65.52,5.710698094565387,1,12,14,0,10,1,[20000.0],[0.0],[25.65],[29.0],[4.45],[197.4],[4.45],[197.4],[4.279999999999999],[194.3],[4.499999999999999],[194.3],[787.59],[29.52],[1.0],[0.0],[0.0],[0.0],[0.82]
2020-05-07 22:30,28,82.02461538461536,19.748751319975266,101.94,8.814283862004899,106.56,0.0,nan,nan,-69.03,5.762108988903282,nan,nan,89.226,19.340168665241777,-69.03,5.762108988903282,1,9,10,0,5,3,[20000.0],[0.0],[25.52],[29.0],[3.8466666666666662],[189.4],[3.8466666666666662],[189.4],[3.8600000000000003],[187.46666666666667],[3.999999999999999],[191.0],[787.7999999999998],[29.1],[1.0],[0.0],[0.0],[0.0],[0.8200000000000001]
2020-05-07 22:45,31,75.85714285714286,13.674198555032355,108.144,10.0325741462498,103.32,32.65400434862469,nan,nan,-74.475,10.702718112703895,nan,nan,87.65217391304348,23.23358419195232,-74.475,10.702718112703895,1,10,12,0,2,6,[20000.0],[0.0],[25.342857142857138],[29.0],[3.0571428571428574],[175.5],[3.0571428571428574],[175.5],[3.1999999999999997],[173.21428571428572],[3.4642857142857144],[176.57142857142858],[788.0214285714286],[28.657142857142855],[1.0],[0.0],[0.0],[0.0],[0.8200000000000001]
2020-05-07 23:00,30,84.17647058823529,13.681245618031264,101.52000000000001,23.53943074927684,82.08,0.0,nan,nan,-67.95,12.49769178688609,nan,nan,89.4323076923077,18.920276528246763,-67.95,12.49769178688609,0,8,18,0,3,1,[20000.0],[0.0],[25.113333333333337],[29.0],[3.7],[180.0],[3.7],[180.0],[3.44],[174.53333333333333],[3.1533333333333338],[173.4],[788.2599999999999],[28.40666666666666],[1.0],[0.0],[0.0],[0.0],[0.8200000000000001]
2020-05-07 23:15,25,83.93142857142858,19.1458010529511,116.46000000000001,13.396402502164529,99.9,17.1,nan,nan,-72.576,5.626144683528854,nan,nan,92.034,22.20802476583634,-72.576,5.626144683528854,0,8,12,0,1,4,[20000.0],[0.0],[25.15333333333334],[28.466666666666665],[3.94],[187.53333333333333],[3.94],[187.53333333333333],[4.006666666666667],[186.73333333333332],[4.053333333333333],[185.6],[788.3799999999999],[28.00666666666666],[1.0],[0.0],[0.0],[0.0],[0.8200000000000001]
2020-05-07 23:30,25,88.55999999999997,16.390875510478384,102.96,15.074216397544514,95.76,0.0,nan,nan,-72.0,10.293104487956974,nan,nan,93.01714285714286,16.907950551049485,-72.0,10.293104487956974,0,9,12,0,2,2,[20000.0],[0.0],[25.06],[28.2],[4.026666666666666],[189.2],[4.026666666666666],[189.2],[3.98],[186.86666666666667],[3.8800000000000003],[184.06666666666666],[788.5],[27.626666666666665],[1.0],[0.0],[0.0],[0.0],[0.8200000000000001]
